channel,t,amplitude
Gearbox,1.538,1.287125
Gearbox,1.539,0.707263
Gearbox,1.54,-0.549366
Gearbox,1.541,-1.497175
Gearbox,1.542,-1.522784
Gearbox,1.543,-0.998103
Gearbox,1.544,-0.182404
Gearbox,1.545,-0.431614
Gearbox,1.546,0.384517
Gearbox,1.547,1.280564
Gearbox,1.548,0.089438
Gearbox,1.549,-0.881809
Gearbox,1.55,-0.466023
Gearbox,1.551,0.121796
Gearbox,1.552,0.115058
Gearbox,1.553,0.227246
Gearbox,1.554,0.525997
Gearbox,1.555,1.304442
Gearbox,1.556,1.036564
Gearbox,1.557,-0.335547
Gearbox,1.558,-1.426098
Gearbox,1.559,-0.502177
Gearbox,1.56,-0.728802
Gearbox,1.561,-0.397486
Gearbox,1.562,-0.057632
Gearbox,1.563,0.713421
Gearbox,1.564,0.941424
Gearbox,1.565,-0.48252
Gearbox,1.566,-1.514602
Gearbox,1.567,-1.021666
Gearbox,1.568,-1.045959
Gearbox,1.569,-0.704777
Gearbox,1.57,-0.575729
Gearbox,1.571,0.009019
Gearbox,1.572,0.916231
Gearbox,1.573,0.277474
Gearbox,1.574,-1.088548
Gearbox,1.575,-1.043257
Gearbox,1.576,-0.668732
Gearbox,1.577,-0.376081
Gearbox,1.578,-0.569909
Gearbox,1.579,-0.022263
Gearbox,1.58,0.764019
Gearbox,1.581,0.430403
Gearbox,1.582,-0.994883
Gearbox,1.583,-1.623535
Gearbox,1.584,-1.180252
Gearbox,1.585,-0.714228
Gearbox,1.586,-0.086184
Gearbox,1.587,0.033446
Gearbox,1.588,0.839116
Gearbox,1.589,0.759992
Gearbox,1.59,0.222964
Gearbox,1.591,-0.808043
Gearbox,1.592,-0.868718
Gearbox,1.593,-0.086803
Gearbox,1.594,-0.49976
Gearbox,1.595,0.631131
Gearbox,1.596,0.916871
Gearbox,1.597,1.533899
Gearbox,1.598,0.125193
Gearbox,1.599,-1.424772
Gearbox,1.6,-1.603222
Gearbox,1.601,-1.134986
Gearbox,1.602,-0.958907
Gearbox,1.603,-0.768639
Gearbox,1.604,0.421913
Gearbox,1.605,0.975383
Gearbox,1.606,0.471361
Gearbox,1.607,-0.711485
Gearbox,1.608,-1.378778
Gearbox,1.609,-0.798221
Gearbox,1.61,-0.565213
Gearbox,1.611,-0.350676
Gearbox,1.612,0.485819
Gearbox,1.613,1.054052
Gearbox,1.614,1.162735
Gearbox,1.615,0.146651
Gearbox,1.616,-0.498334
Gearbox,1.617,-0.557563
Gearbox,1.618,-0.395851
Gearbox,1.619,-0.655598
Gearbox,1.62,-0.425481
Gearbox,1.621,0.541826
Gearbox,1.622,0.545422
Gearbox,1.623,0.340252
Gearbox,1.624,-0.850812
Gearbox,1.625,-1.204712
Gearbox,1.626,-0.56418
Gearbox,1.627,-0.248765
Gearbox,1.628,-0.15206
Gearbox,1.629,0.745593
Gearbox,1.63,1.342806
Gearbox,1.631,0.639854
Gearbox,1.632,-0.348457
Gearbox,1.633,-0.859892
Gearbox,1.634,-0.542117
Gearbox,1.635,0.582013
Gearbox,1.636,0.750082
Gearbox,1.637,1.278412
Gearbox,1.638,1.868288
Gearbox,1.639,1.72592
Gearbox,1.64,0.307244
Gearbox,1.641,-0.353108
Gearbox,1.642,-0.870927
Gearbox,1.643,-0.377637
Gearbox,1.644,0.305288
Gearbox,1.645,0.567098
Gearbox,1.646,1.372561
Gearbox,1.647,1.684124
Gearbox,1.648,0.889054
Gearbox,1.649,-0.221261
Gearbox,1.65,-0.293927
Gearbox,1.651,0.006233
Gearbox,1.652,-0.123019
Gearbox,1.653,0.020165
Gearbox,1.654,1.358231
Gearbox,1.655,1.929162
Gearbox,1.656,0.505257
Gearbox,1.657,-0.521045
Gearbox,1.658,-1.224353
Gearbox,1.659,-0.510591
Gearbox,1.66,-0.022847
Gearbox,1.661,0.040546
Gearbox,1.662,0.693844
Gearbox,1.663,1.358025
Gearbox,1.664,1.562565
Gearbox,1.665,0.046277
Gearbox,1.666,-1.193762
Gearbox,1.667,-0.970467
Gearbox,1.668,0.204504
Gearbox,1.669,0.00373
Gearbox,1.67,-0.054965
Gearbox,1.671,0.551784
Gearbox,1.672,1.588746
Gearbox,1.673,0.629933
Gearbox,1.674,-0.988636
Gearbox,1.675,-1.045624
Gearbox,1.676,-0.249817
Gearbox,1.677,-0.164326
Gearbox,1.678,-0.367667
Gearbox,1.679,0.104807
Gearbox,1.68,1.725693
Gearbox,1.681,1.195698
Gearbox,1.682,0.700237
Gearbox,1.683,-0.140387
Gearbox,1.684,0.278157
Gearbox,1.685,0.888221
Gearbox,1.686,0.941103
Gearbox,1.687,1.204391
Gearbox,1.688,1.927666
Gearbox,1.689,1.715985
Gearbox,1.69,0.537093
Gearbox,1.691,-0.377366
Gearbox,1.692,-0.203754
Gearbox,1.693,-0.051968
Gearbox,1.694,0.396758
Gearbox,1.695,0.71278
Gearbox,1.696,1.452986
Gearbox,1.697,2.11276
Gearbox,1.698,1.39423
Gearbox,1.699,-0.687022
Gearbox,1.7,-0.31151
Gearbox,1.701,-0.013395
Gearbox,1.702,0.742578
Gearbox,1.703,1.280064
Gearbox,1.704,1.391281
Gearbox,1.705,2.291073
Gearbox,1.706,2.042874
Gearbox,1.707,0.421529
Gearbox,1.708,-0.094731
Gearbox,1.709,-0.261117
Gearbox,1.71,0.599755
Gearbox,1.711,0.7708
Gearbox,1.712,0.357365
Gearbox,1.713,1.74254
Gearbox,1.714,1.133389
Gearbox,1.715,0.394896
Gearbox,1.716,-1.218396
Gearbox,1.717,-0.498836
Gearbox,1.718,-0.068669
Gearbox,1.719,-0.193957
Gearbox,1.72,0.237545
Gearbox,1.721,0.879898
Gearbox,1.722,1.817438
Gearbox,1.723,1.034733
Gearbox,1.724,-0.393018
Gearbox,1.725,-0.201473
Gearbox,1.726,0.39105
Gearbox,1.727,0.519589
Gearbox,1.728,0.561841
Gearbox,1.729,1.123428
Gearbox,1.73,1.728831
Gearbox,1.731,1.417086
Gearbox,1.732,-0.176719
Gearbox,1.733,-0.522418
Gearbox,1.734,-0.092418
Gearbox,1.735,0.059362
Gearbox,1.736,0.783187
Gearbox,1.737,0.990454
Gearbox,1.738,1.62198
Gearbox,1.739,1.633769
Gearbox,1.74,0.937756
Gearbox,1.741,0.178005
Gearbox,1.742,0.003191
Gearbox,1.743,0.347183
Gearbox,1.744,0.769531
Gearbox,1.745,0.239346
Gearbox,1.746,1.036012
Gearbox,1.747,1.412124
Gearbox,1.748,0.986521
Gearbox,1.749,-0.137053
Gearbox,1.75,-0.090881
Gearbox,1.751,0.390853
Gearbox,1.752,0.932781
Gearbox,1.753,1.836604
Gearbox,1.754,2.526923
Gearbox,1.755,2.49336
Gearbox,1.756,1.197052
Gearbox,1.757,-0.057447
Gearbox,1.758,-0.51972
Gearbox,1.759,0.059571
Gearbox,1.76,0.721359
Gearbox,1.761,0.306758
Gearbox,1.762,0.810306
Gearbox,1.763,2.00577
Gearbox,1.764,1.909604
Gearbox,1.765,0.809036
Gearbox,1.766,-0.60419
Gearbox,1.767,-0.528362
Gearbox,1.768,0.008004
Gearbox,1.769,0.202624
Gearbox,1.77,-0.099566
Gearbox,1.771,0.821634
Gearbox,1.772,1.071735
Gearbox,1.773,0.787329
Gearbox,1.774,-0.608921
Gearbox,1.775,-0.550457
Gearbox,1.776,-0.378061
Gearbox,1.777,0.283035
Gearbox,1.778,0.449916
Gearbox,1.779,0.943526
Gearbox,1.78,1.643279
Gearbox,1.781,0.999521
Gearbox,1.782,-0.661364
Gearbox,1.783,-0.710138
Gearbox,1.784,-0.520402
Gearbox,1.785,-0.022204
Gearbox,1.786,-0.303182
Gearbox,1.787,0.186969
Gearbox,1.788,1.469232
Gearbox,1.789,1.525635
Gearbox,1.79,0.08882
Gearbox,1.791,-0.511312
Gearbox,1.792,0.16767
Gearbox,1.793,0.176178
Gearbox,1.794,0.180515
Gearbox,1.795,0.203785
Gearbox,1.796,0.657199
Gearbox,1.797,1.454122
Gearbox,1.798,0.346236
Gearbox,1.799,-0.459088
Gearbox,1.8,-1.027278
Gearbox,1.801,-0.372949
Gearbox,1.802,0.119953
Gearbox,1.803,0.173036
Gearbox,1.804,1.239244
Gearbox,1.805,2.249922
Gearbox,1.806,1.087091
Gearbox,1.807,-0.297534
Gearbox,1.808,-0.63665
Gearbox,1.809,-0.557025
Gearbox,1.81,-0.235143
Gearbox,1.811,0.121612
Gearbox,1.812,0.732593
Gearbox,1.813,1.166033
Gearbox,1.814,1.065967
Gearbox,1.815,-0.027205
Gearbox,1.816,-1.442529
Gearbox,1.817,-1.03404
Gearbox,1.818,-0.159077
Gearbox,1.819,0.836923
Gearbox,1.82,0.2461
Gearbox,1.821,0.550244
Gearbox,1.822,1.086593
Gearbox,1.823,0.10012
Gearbox,1.824,-1.21431
Gearbox,1.825,-1.03587
Gearbox,1.826,-0.705577
Gearbox,1.827,-0.85195
Gearbox,1.828,-0.614004
Gearbox,1.829,0.27148
Gearbox,1.83,0.553888
Gearbox,1.831,0.494233
Gearbox,1.832,-1.351078
Gearbox,1.833,-1.826132
Gearbox,1.834,-1.504246
Gearbox,1.835,-1.101834
Gearbox,1.836,-1.015337
Gearbox,1.837,-0.407713
Gearbox,1.838,0.722103
Gearbox,1.839,0.428341
Gearbox,1.84,-0.71214
Gearbox,1.841,-1.474046
Gearbox,1.842,-1.315623
Gearbox,1.843,-0.812741
Gearbox,1.844,-0.4789
Gearbox,1.845,-0.163802
Gearbox,1.846,1.248857
Gearbox,1.847,1.762263
Gearbox,1.848,0.872159
Gearbox,1.849,-0.711094
Gearbox,1.85,-0.352455
Gearbox,1.851,0.248314
Gearbox,1.852,0.173517
Gearbox,1.853,0.969589
Gearbox,1.854,0.739357
Gearbox,1.855,1.230278
Gearbox,1.856,1.119992
Gearbox,1.857,0.005821
Gearbox,1.858,-0.137702
Gearbox,1.859,-0.161902
Gearbox,1.86,0.550673
Gearbox,1.861,0.365447
Gearbox,1.862,0.159174
Gearbox,1.863,1.303934
Gearbox,1.864,1.301485
Gearbox,1.865,-0.063042
Gearbox,1.866,-1.298114
Gearbox,1.867,-1.650686
Gearbox,1.868,-0.782823
Gearbox,1.869,-0.41424
Gearbox,1.87,-0.332794
Gearbox,1.871,0.485746
Gearbox,1.872,1.114787
Gearbox,1.873,0.143626
Gearbox,1.874,-1.172332
Gearbox,1.875,-2.14579
Gearbox,1.876,-1.61817
Gearbox,1.877,-0.885949
Gearbox,1.878,-0.259426
Gearbox,1.879,1.018357
Gearbox,1.88,1.470102
Gearbox,1.881,0.631455
Gearbox,1.882,-0.857917
Gearbox,1.883,-1.891529
Gearbox,1.884,-1.256628
Gearbox,1.885,-0.728714
Gearbox,1.886,-0.879411
Gearbox,1.887,-0.257163
Gearbox,1.888,0.3492
Gearbox,1.889,-0.868809
Gearbox,1.89,-1.196501
Gearbox,1.891,-2.227139
Gearbox,1.892,-3.073314
Gearbox,1.893,-2.072618
Gearbox,1.894,-1.340428
Gearbox,1.895,-0.664364
Gearbox,1.896,0.094159
Gearbox,1.897,0.722614
Gearbox,1.898,0.032049
Gearbox,1.899,-1.624079
Gearbox,1.9,-2.00602
Gearbox,1.901,-1.394933
Gearbox,1.902,-0.73776
Gearbox,1.903,-0.390056
Gearbox,1.904,0.166707
Gearbox,1.905,1.132869
Gearbox,1.906,1.053946
Gearbox,1.907,-0.873343
Gearbox,1.908,-1.657989
Gearbox,1.909,-0.995836
Gearbox,1.91,-0.226224
Gearbox,1.911,-0.669765
Gearbox,1.912,0.205035
Gearbox,1.913,0.670455
Gearbox,1.914,0.645055
Gearbox,1.915,-0.841221
Gearbox,1.916,-2.169121
Gearbox,1.917,-1.931121
Gearbox,1.918,-1.483681
Gearbox,1.919,-1.339183
Gearbox,1.92,-0.983066
Gearbox,1.921,-0.367225
Gearbox,1.922,0.543216
Gearbox,1.923,0.448708
Gearbox,1.924,-0.915826
Gearbox,1.925,-1.478004
Gearbox,1.926,-0.960651
Gearbox,1.927,-0.70982
Gearbox,1.928,-0.508061
Gearbox,1.929,0.255663
Gearbox,1.93,1.095838
Gearbox,1.931,0.750604
Gearbox,1.932,-1.294166
Gearbox,1.933,-2.481257
Gearbox,1.934,-1.659628
Gearbox,1.935,-0.540085
Gearbox,1.936,-0.931003
Gearbox,1.937,-0.12152
Gearbox,1.938,0.597098
Gearbox,1.939,0.702394
Gearbox,1.94,-0.845981
Gearbox,1.941,-1.482266
Gearbox,1.942,-1.527958
Gearbox,1.943,-0.407859
Gearbox,1.944,-0.616319
Gearbox,1.945,-0.517618
Gearbox,1.946,0.391759
Gearbox,1.947,1.054232
Gearbox,1.948,0.026535
Gearbox,1.949,-1.793592
Gearbox,1.95,-1.114592
Gearbox,1.951,-0.305263
Gearbox,1.952,0.368383
Gearbox,1.953,0.735676
Gearbox,1.954,0.434181
Gearbox,1.955,1.342974
Gearbox,1.956,0.797075
Gearbox,1.957,-0.109938
Gearbox,1.958,-1.224091
Gearbox,1.959,-0.870316
Gearbox,1.96,0.079887
Gearbox,1.961,-0.32444
Gearbox,1.962,-0.186679
Gearbox,1.963,0.864063
Gearbox,1.964,1.183336
Gearbox,1.965,0.33171
Gearbox,1.966,-0.866866
Gearbox,1.967,-0.660027
Gearbox,1.968,-0.520549
Gearbox,1.969,0.273255
Gearbox,1.97,-0.01588
Gearbox,1.971,0.739358
Gearbox,1.972,1.322204
Gearbox,1.973,0.118227
Gearbox,1.974,-0.876343
Gearbox,1.975,-0.718987
Gearbox,1.976,-0.433359
Gearbox,1.977,-0.679014
Gearbox,1.978,-0.400016
Gearbox,1.979,0.277985
Gearbox,1.98,1.073533
Gearbox,1.981,0.772099
Gearbox,1.982,-1.214274
Gearbox,1.983,-2.079572
Gearbox,1.984,-2.070289
Gearbox,1.985,-1.122725
Gearbox,1.986,-1.248484
Gearbox,1.987,-0.261036
Gearbox,1.988,0.668464
Gearbox,1.989,1.223889
Gearbox,1.99,-0.257273
Gearbox,1.991,-1.279739
Gearbox,1.992,-1.821305
Gearbox,1.993,-1.277026
Gearbox,1.994,-0.503741
Gearbox,1.995,0.163259
Gearbox,1.996,0.370135
Gearbox,1.997,0.724152
Gearbox,1.998,-0.132138
Gearbox,1.999,-1.548703
Gearbox,2.0,-1.691976
Gearbox,2.001,-1.133838
Gearbox,2.002,-0.647692
Gearbox,2.003,-0.616614
Gearbox,2.004,-0.209662
Gearbox,2.005,0.193756
Gearbox,2.006,0.168755
Gearbox,2.007,-1.213961
Gearbox,2.008,-2.459031
Gearbox,2.009,-1.424647
Gearbox,2.01,-1.051289
Gearbox,2.011,-0.604754
Gearbox,2.012,-0.351078
Gearbox,2.013,0.781972
Gearbox,2.014,0.822224
Gearbox,2.015,0.095101
Gearbox,2.016,-1.003233
Gearbox,2.017,-1.110528
Gearbox,2.018,-0.605007
Gearbox,2.019,-0.005977
Gearbox,2.02,0.146881
Gearbox,2.021,0.427793
Gearbox,2.022,0.91011
Gearbox,2.023,-0.142177
Gearbox,2.024,-1.542674
Gearbox,2.025,-1.35739
Gearbox,2.026,-0.755948
Gearbox,2.027,-0.718827
Gearbox,2.028,-0.053349
Gearbox,2.029,0.299657
Gearbox,2.03,1.189654
Gearbox,2.031,0.662085
Gearbox,2.032,-0.483007
Gearbox,2.033,-1.177927
Gearbox,2.034,-0.696347
Gearbox,2.035,-0.116836
Gearbox,2.036,0.001718
Gearbox,2.037,0.164525
Gearbox,2.038,0.711432
Gearbox,2.039,1.022784
Gearbox,2.04,-0.01995
Gearbox,2.041,-0.86834
Gearbox,2.042,-0.474159
Gearbox,2.043,-0.126877
Gearbox,2.044,0.406881
Gearbox,2.045,0.39138
Gearbox,2.046,1.141174
Gearbox,2.047,1.232259
Gearbox,2.048,0.249206
Gearbox,2.049,-1.218104
Gearbox,2.05,-1.197635
Gearbox,2.051,-0.428749
Gearbox,2.052,-0.426771
Gearbox,2.053,-0.314596
Gearbox,2.054,0.268137
Gearbox,2.055,0.620422
Gearbox,2.056,-0.130114
Gearbox,2.057,-1.170845
Gearbox,2.058,-1.75283
Gearbox,2.059,-1.210196
Gearbox,2.06,-0.415984
Gearbox,2.061,0.095975
Gearbox,2.062,0.449162
Gearbox,2.063,1.365449
Gearbox,2.064,1.141239
Gearbox,2.065,0.350831
Gearbox,2.066,-0.662814
Gearbox,2.067,-0.737153
Gearbox,2.068,0.333817
Gearbox,2.069,0.674634
Gearbox,2.07,0.466357
Gearbox,2.071,1.097205
Gearbox,2.072,1.264171
Gearbox,2.073,0.706939
Gearbox,2.074,-0.597622
Gearbox,2.075,-1.117944
Gearbox,2.076,-0.03664
Gearbox,2.077,0.01912
Gearbox,2.078,-0.083844
Gearbox,2.079,0.703156
Gearbox,2.08,1.803295
Gearbox,2.081,1.329629
Gearbox,2.082,0.332935
Gearbox,2.083,-0.890547
Gearbox,2.084,-0.704013
Gearbox,2.085,0.04049
Gearbox,2.086,-0.370584
Gearbox,2.087,-0.225212
Gearbox,2.088,1.209532
Gearbox,2.089,1.322281
Gearbox,2.09,0.360873
Gearbox,2.091,-1.177265
Gearbox,2.092,-1.053163
Gearbox,2.093,-0.211462
Gearbox,2.094,0.441573
Gearbox,2.095,0.343227
Gearbox,2.096,1.198883
Gearbox,2.097,1.628287
Gearbox,2.098,1.516032
Gearbox,2.099,-0.278795
Gearbox,2.1,-0.514272
Gearbox,2.101,-0.273726
Gearbox,2.102,0.222872
Gearbox,2.103,0.029861
Gearbox,2.104,1.033952
Gearbox,2.105,1.400686
Gearbox,2.106,1.255727
Gearbox,2.107,-0.745958
Gearbox,2.108,-0.973081
Gearbox,2.109,-0.434625
Gearbox,2.11,-0.65809
Gearbox,2.111,-0.287199
Gearbox,2.112,0.137363
Gearbox,2.113,1.455531
Gearbox,2.114,1.237404
Gearbox,2.115,0.055084
Gearbox,2.116,-0.92894
Gearbox,2.117,-0.507449
Gearbox,2.118,0.355126
Gearbox,2.119,0.169481
Gearbox,2.12,0.617119
Gearbox,2.121,1.176852
Gearbox,2.122,1.778602
Gearbox,2.123,0.580396
Gearbox,2.124,0.259157
Gearbox,2.125,-0.484297
Gearbox,2.126,-0.032202
Gearbox,2.127,0.02984
Gearbox,2.128,-0.17592
Gearbox,2.129,0.799486
Gearbox,2.13,1.47627
Gearbox,2.131,1.463727
Gearbox,2.132,0.224231
Gearbox,2.133,-0.786961
Gearbox,2.134,-0.678518
Gearbox,2.135,-0.149608
Gearbox,2.136,-0.048801
Gearbox,2.137,0.275838
Gearbox,2.138,1.215509
Gearbox,2.139,0.986822
Gearbox,2.14,-0.072106
Gearbox,2.141,-0.886372
Gearbox,2.142,-0.905196
Gearbox,2.143,-0.768923
Gearbox,2.144,-0.404145
Gearbox,2.145,0.32774
Gearbox,2.146,1.194134
Gearbox,2.147,1.301402
Gearbox,2.148,0.616586
Gearbox,2.149,-0.8437
Gearbox,2.15,-1.697474
Gearbox,2.151,-1.330354
Gearbox,2.152,-0.836517
Gearbox,2.153,-0.763977
Gearbox,2.154,-0.000386
Gearbox,2.155,1.169909
Gearbox,2.156,0.856203
Gearbox,2.157,-0.731387
Gearbox,2.158,-1.616065
Gearbox,2.159,-0.827345
Gearbox,2.16,-0.285142
Gearbox,2.161,-0.104418
Gearbox,2.162,0.352359
Gearbox,2.163,0.616325
Gearbox,2.164,1.112508
Gearbox,2.165,-0.149557
Gearbox,2.166,-1.354651
Gearbox,2.167,-1.253562
Gearbox,2.168,-0.263243
Gearbox,2.169,-0.086347
Gearbox,2.17,0.396899
Gearbox,2.171,1.442699
Gearbox,2.172,1.476367
Gearbox,2.173,0.421612
Gearbox,2.174,-1.234846
Gearbox,2.175,-1.103531
Gearbox,2.176,-0.416084
Gearbox,2.177,-0.032717
Gearbox,2.178,-0.128771
Gearbox,2.179,0.741299
Gearbox,2.18,0.332981
Gearbox,2.181,0.018561
Gearbox,2.182,-1.038794
Gearbox,2.183,-1.005621
Gearbox,2.184,-1.472935
Gearbox,2.185,-0.700357
Gearbox,2.186,-0.71916
Gearbox,2.187,0.216627
Gearbox,2.188,0.88581
Gearbox,2.189,0.544059
Gearbox,2.19,-0.572018
Gearbox,2.191,-1.494335
Gearbox,2.192,-1.603826
Gearbox,2.193,-0.742996
Gearbox,2.194,-0.359226
Gearbox,2.195,-0.213079
Gearbox,2.196,0.489137
Gearbox,2.197,1.414385
Gearbox,2.198,-0.006367
Gearbox,2.199,-0.711296
Gearbox,2.2,-1.455429
Gearbox,2.201,-1.167122
Gearbox,2.202,-0.699114
Gearbox,2.203,-0.741593
Gearbox,2.204,-0.089695
Gearbox,2.205,0.984223
Gearbox,2.206,0.029012
Gearbox,2.207,-1.119304
Gearbox,2.208,-1.858652
Gearbox,2.209,-0.930199
Gearbox,2.21,-0.300377
Gearbox,2.211,-0.106437
Gearbox,2.212,0.074008
Gearbox,2.213,1.279899
Gearbox,2.214,1.056759
Gearbox,2.215,-0.382096
Gearbox,2.216,-1.225671
Gearbox,2.217,-1.316613
Gearbox,2.218,-0.273809
Gearbox,2.219,0.144391
Gearbox,2.22,-0.128493
Gearbox,2.221,1.31532
Gearbox,2.222,1.73042
Gearbox,2.223,0.476149
Gearbox,2.224,-1.178825
Gearbox,2.225,-1.264447
Gearbox,2.226,-0.415618
Gearbox,2.227,0.093494
Gearbox,2.228,-0.052212
Gearbox,2.229,0.207992
Gearbox,2.23,0.574418
Gearbox,2.231,0.468875
Gearbox,2.232,-0.897871
Gearbox,2.233,-1.72614
Gearbox,2.234,-1.078398
Gearbox,2.235,-0.022966
Gearbox,2.236,-0.199057
Gearbox,2.237,-0.126108
Gearbox,2.238,1.506656
Gearbox,2.239,1.444565
Gearbox,2.24,-0.063314
Gearbox,2.241,-1.503949
Gearbox,2.242,-1.209553
Gearbox,2.243,-0.316724
Gearbox,2.244,-0.597846
Gearbox,2.245,-0.426256
Gearbox,2.246,0.413126
Gearbox,2.247,1.291239
Gearbox,2.248,0.83526
Gearbox,2.249,-0.647945
Gearbox,2.25,-0.759672
Gearbox,2.251,-1.253076
Gearbox,2.252,-0.780701
Gearbox,2.253,-0.174742
Gearbox,2.254,0.55694
Gearbox,2.255,1.380908
Gearbox,2.256,0.621025
Gearbox,2.257,-0.446914
Gearbox,2.258,-1.591411
Gearbox,2.259,-0.260582
Gearbox,2.26,-0.222158
Gearbox,2.261,-0.431316
Gearbox,2.262,0.082597
Gearbox,2.263,1.012325
Gearbox,2.264,0.971979
Gearbox,2.265,0.140667
Gearbox,2.266,-1.144356
Gearbox,2.267,-0.601901
Gearbox,2.268,-0.106419
Gearbox,2.269,-0.382354
Gearbox,2.27,-0.8483
Gearbox,2.271,0.14428
Gearbox,2.272,1.344948
Gearbox,2.273,0.424698
Gearbox,2.274,-1.258888
Gearbox,2.275,-1.454643
Gearbox,2.276,-1.099574
Gearbox,2.277,-0.481303
Gearbox,2.278,-0.29707
Gearbox,2.279,-0.065479
Gearbox,2.28,0.659804
Gearbox,2.281,0.159324
Gearbox,2.282,-1.468862
Gearbox,2.283,-2.195856
Gearbox,2.284,-1.607907
Gearbox,2.285,-0.884584
Gearbox,2.286,-0.939058
Gearbox,2.287,-1.212295
Gearbox,2.288,0.475901
Gearbox,2.289,0.288866
Gearbox,2.29,-0.619821
Gearbox,2.291,-1.909247
Gearbox,2.292,-1.654753
Gearbox,2.293,-1.026156
Gearbox,2.294,-0.169226
Gearbox,2.295,-0.535638
Gearbox,2.296,0.376019
Gearbox,2.297,0.856535
Gearbox,2.298,-0.319306
Gearbox,2.299,-1.862261
Gearbox,2.3,-2.026876
Gearbox,2.301,-1.338321
Gearbox,2.302,-0.480619
Gearbox,2.303,-0.084766
Gearbox,2.304,0.228731
Gearbox,2.305,1.283882
Gearbox,2.306,0.247086
Gearbox,2.307,-0.766683
Gearbox,2.308,-1.455185
Gearbox,2.309,-1.482364
Gearbox,2.31,-0.059919
Gearbox,2.311,-0.471728
Gearbox,2.312,-0.231101
Gearbox,2.313,1.433635
Gearbox,2.314,0.851237
Gearbox,2.315,-1.150711
Gearbox,2.316,-2.998413
Gearbox,2.317,-2.467863
Gearbox,2.318,-1.463026
Gearbox,2.319,-1.111856
Gearbox,2.32,-0.825702
Gearbox,2.321,0.032838
Gearbox,2.322,0.788854
Gearbox,2.323,-0.063998
Gearbox,2.324,-1.330603
Gearbox,2.325,-1.851084
Gearbox,2.326,-0.762573
Gearbox,2.327,-0.323386
Gearbox,2.328,-0.354806
Gearbox,2.329,-0.014131
Gearbox,2.33,0.582297
Gearbox,2.331,0.491382
Gearbox,2.332,-1.041567
Gearbox,2.333,-1.308913
Gearbox,2.334,-0.732752
Gearbox,2.335,-0.273002
Gearbox,2.336,-0.290817
Gearbox,2.337,0.143109
Gearbox,2.338,0.929433
Gearbox,2.339,0.637707
Gearbox,2.34,-0.815964
Gearbox,2.341,-1.856674
Gearbox,2.342,-1.137203
Gearbox,2.343,-0.687383
Gearbox,2.344,0.029629
Gearbox,2.345,-0.217901
Gearbox,2.346,0.499751
Gearbox,2.347,0.92412
Gearbox,2.348,0.197684
Gearbox,2.349,-0.43091
Gearbox,2.35,-0.786489
Gearbox,2.351,-0.325179
Gearbox,2.352,-0.22356
Gearbox,2.353,-0.322062
Gearbox,2.354,1.115502
Gearbox,2.355,1.168482
Gearbox,2.356,0.515484
Gearbox,2.357,-1.060667
Gearbox,2.358,-2.050978
Gearbox,2.359,-0.908716
Gearbox,2.36,-1.182949
Gearbox,2.361,-0.973653
Gearbox,2.362,-0.047752
Gearbox,2.363,1.038591
Gearbox,2.364,0.727416
Gearbox,2.365,-0.375005
Gearbox,2.366,-2.04349
Gearbox,2.367,-1.68561
Gearbox,2.368,-1.175263
Gearbox,2.369,-0.907038
Gearbox,2.37,-0.764775
Gearbox,2.371,0.429373
Gearbox,2.372,0.802521
Gearbox,2.373,-0.411693
Gearbox,2.374,-1.291523
Gearbox,2.375,-1.504004
Gearbox,2.376,-1.102242
Gearbox,2.377,-0.51559
Gearbox,2.378,-0.398386
Gearbox,2.379,0.14254
Gearbox,2.38,1.746904
Gearbox,2.381,0.908155
Gearbox,2.382,-0.536166
Gearbox,2.383,-0.858207
Gearbox,2.384,-1.163401
Gearbox,2.385,-0.58254
Gearbox,2.386,-0.511751
Gearbox,2.387,0.091052
Gearbox,2.388,1.547833
Gearbox,2.389,1.07591
Gearbox,2.39,-0.157403
Gearbox,2.391,-0.980916
Gearbox,2.392,-0.935499
Gearbox,2.393,-0.301498
Gearbox,2.394,-0.324108
Gearbox,2.395,-0.278898
Gearbox,2.396,0.718879
Gearbox,2.397,0.759585
Gearbox,2.398,0.490284
Gearbox,2.399,-0.958664
Gearbox,2.4,-0.813412
Gearbox,2.401,-0.028722
Gearbox,2.402,-0.169693
Gearbox,2.403,-0.267745
Gearbox,2.404,0.83971
Gearbox,2.405,0.996861
Gearbox,2.406,0.026216
Gearbox,2.407,-1.765404
Gearbox,2.408,-2.151657
Gearbox,2.409,-1.849541
Gearbox,2.41,-0.882664
Gearbox,2.411,-1.327325
Gearbox,2.412,-0.041575
Gearbox,2.413,0.739904
Gearbox,2.414,1.120738
Gearbox,2.415,-0.439803
Gearbox,2.416,-1.611544
Gearbox,2.417,-1.481426
Gearbox,2.418,-0.745346
Gearbox,2.419,0.112702
Gearbox,2.42,0.172509
Gearbox,2.421,0.471376
Gearbox,2.422,0.981131
Gearbox,2.423,0.402599
Gearbox,2.424,-0.710892
Gearbox,2.425,-0.903033
Gearbox,2.426,-0.528153
Gearbox,2.427,-0.465545
Gearbox,2.428,0.016539
Gearbox,2.429,0.712994
Gearbox,2.43,1.244393
Gearbox,2.431,0.713752
Gearbox,2.432,-0.588121
Gearbox,2.433,-1.731569
Gearbox,2.434,-0.78061
Gearbox,2.435,0.183858
Gearbox,2.436,-0.077032
