gene,base_mean,log2fc,pvalue,padj
BRCA183,35.925,0.14093,0.6387985122638868,1.0
CDK183,119.55,0.20714,0.41834570849911284,1.0
EGFR183,549.671,-0.36765,0.17790793773110206,1.0
FOX183,214.33,-0.01035,1.0,1.0
GATA183,78.576,0.07048,0.59556120585798,1.0
HIF183,484.187,0.04486,0.709786287163724,1.0
IL183,92.954,-0.10189,1.0,1.0
JAK183,99.335,-0.10471,1.0,1.0
KRAS183,54.589,0.1086,1.0,1.0
LDH183,4.528,-0.03025,0.8716195336626008,1.0
MYC183,2.251,0.36352,0.37323438952001825,1.0
NFK183,113.666,-0.45328,0.27090350908826194,1.0
PTEN183,106.675,-0.03933,0.5696869645717876,1.0
RAS183,2620.455,0.25842,0.38065221747901673,1.0
STAT183,2.653,0.21596,0.42475703383785496,1.0
TP183,13.607,-0.54482,0.5162334511922072,1.0
VEGF183,5251.289,0.12306,0.38780558027235346,1.0
WNT183,21.443,0.63434,0.13906512886139696,1.0
ZEB183,9.338,-0.18697,0.9309241036247161,1.0
ACTB184,13.362,-0.02637,1.0,1.0
BRCA184,74.228,-0.3455,0.281739460091293,1.0
CDK184,41.412,0.06399,1.0,1.0
EGFR184,11.917,0.56043,0.4189838173394447,1.0
FOX184,40.534,-0.26747,0.43032012241070594,1.0
GATA184,18.999,-0.36286,0.7415984190123733,1.0
HIF184,153.086,-0.01981,1.0,1.0
IL184,9.634,0.05743,0.9053272185512088,1.0
JAK184,21.826,0.29586,0.482850144802512,1.0
KRAS184,24.118,-0.23564,0.46539503674340776,1.0
LDH184,370.058,-0.36154,0.641038155386994,1.0
MYC184,918.346,-0.18731,0.5688847639441944,1.0
NFK184,36.165,-0.48846,0.4309261514577699,1.0
PTEN184,11.587,-0.22042,0.9378532843665339,1.0
RAS184,24.302,-0.34342,0.7863123391470886,1.0
STAT184,107.008,0.10243,0.5748085351202598,1.0
TP184,1.205,-0.20875,0.38888706775048176,1.0
VEGF184,10.057,-3.71272,2.273525378465413e-06,0.0004330524530410311
WNT184,1.232,-0.25493,1.0,1.0
ZEB184,42.488,0.14774,0.4953773287462907,1.0
ACTB185,3.185,-0.04659,0.9256741417776473,1.0
BRCA185,51.393,0.13081,0.936828736789352,1.0
CDK185,87.106,-0.01425,1.0,1.0
EGFR185,386.678,-0.06695,1.0,1.0
FOX185,0.416,0.05689,0.4511934637575104,1.0
GATA185,6.169,-0.11596,1.0,1.0
HIF185,423.922,0.07401,1.0,1.0
IL185,222.407,0.22562,0.2825174868920048,1.0
JAK185,86.546,-0.41747,0.49009214365538245,1.0
KRAS185,43.808,-0.15692,0.33248970875882367,1.0
LDH185,8.928,-0.00951,1.0,1.0
MYC185,32.27,-0.25521,0.9885024892789414,1.0
NFK185,32.361,0.70795,0.22486751289536713,1.0
PTEN185,18.206,0.40437,0.42519390044033606,1.0
RAS185,8.803,0.00765,1.0,1.0
STAT185,89.866,-0.186,0.3895208691693551,1.0
TP185,58.487,0.37371,0.3344690357109061,1.0
VEGF185,0.166,-0.51121,1.0,1.0
WNT185,116.013,-0.09452,0.4212567498769851,1.0
ZEB185,178.349,0.07212,1.0,1.0
ACTB186,77.916,-0.84537,0.05257386695511962,1.0
BRCA186,33.013,0.57262,0.5492039228399903,1.0
CDK186,40.139,2.62382,1.1608338559442086e-05,0.0016011501461299428
EGFR186,22.177,-0.08468,1.0,1.0
FOX186,446.088,1.16099,0.008676115407324443,0.5422572129577777
GATA186,80.282,-0.11341,0.767588557466747,1.0
HIF186,13.405,-0.01956,1.0,1.0
IL186,17.315,-0.09811,1.0,1.0
JAK186,15.511,-0.61985,0.3889753572189175,1.0
KRAS186,105.462,-0.15614,0.31019716318146934,1.0
LDH186,3.757,-0.04063,1.0,1.0
MYC186,2343.264,0.27902,0.7534661699122088,1.0
NFK186,87.507,-0.1919,0.7598989115787165,1.0
PTEN186,524.657,-0.35889,0.5072741441872699,1.0
RAS186,4.63,1.24305,0.10563271000399181,1.0
STAT186,257.101,-0.0633,0.646670543316066,1.0
TP186,68.088,-0.01025,1.0,1.0
VEGF186,167.397,-0.19749,0.8552436406224116,1.0
WNT186,270.718,-0.31547,0.65983365697766,1.0
ZEB186,70.891,-4.35269,1.1217867506979463e-12,8.974294005583571e-10
ACTB187,21.453,0.53918,0.5246731567949537,1.0
BRCA187,329.573,-0.36489,0.2179011896101972,1.0
CDK187,212.811,-0.26883,0.33424690372761956,1.0
EGFR187,15.157,0.00342,0.9160944204923778,1.0
FOX187,16.786,-0.40448,0.3611321795496623,1.0
GATA187,140.648,0.08869,1.0,1.0
HIF187,123.587,0.08329,1.0,1.0
IL187,1095.973,-0.47805,0.27198977722824697,1.0
JAK187,1528.124,-0.11258,1.0,1.0
KRAS187,212.12,-0.09054,0.8016599893819055,1.0
LDH187,47.735,-0.47133,0.23105690524590994,1.0
MYC187,175.048,0.10226,1.0,1.0
NFK187,868.701,-0.11905,0.5349416256407683,1.0
PTEN187,1389.412,-0.02713,0.941910128179481,1.0
RAS187,103.423,0.15227,0.8429148381345909,1.0
STAT187,39.992,0.00757,0.9907116337447487,1.0
TP187,15.121,-0.05811,0.6220406664074203,1.0
VEGF187,1016.489,-0.03849,1.0,1.0
WNT187,4.047,0.29774,0.9379134898528599,1.0
ZEB187,2.044,-0.17148,0.8901155013108851,1.0
ACTB188,12.579,-0.40405,0.2458088039084199,1.0
BRCA188,64.77,0.03767,0.7558078126699037,1.0
CDK188,22.324,-0.46774,0.6564368234267479,1.0
EGFR188,41.616,-0.40149,0.2105587829792096,1.0
FOX188,23.146,0.07671,0.4879143850598781,1.0
GATA188,299.603,-0.12512,0.5225181484063055,1.0
HIF188,11.308,0.11345,0.4332990851030338,1.0
IL188,219.585,-0.03724,0.44182557170611947,1.0
JAK188,81.128,0.08565,1.0,1.0
KRAS188,599.668,-0.28981,0.6149024364061867,1.0
LDH188,11.959,0.45575,0.6649265988269023,1.0
MYC188,50.494,-0.02385,1.0,1.0
NFK188,13102.32,-0.19458,0.8111025368192823,1.0
PTEN188,6098.539,-0.48404,0.22293528529762227,1.0
RAS188,3.919,-1.11644,0.343980561136837,1.0
STAT188,637.997,0.21856,0.5621026206643204,1.0
TP188,34.331,-0.39995,0.45827852939251273,1.0
VEGF188,322.253,-0.47359,0.26015409836810477,1.0
WNT188,228.347,-0.30682,0.3354348230226726,1.0
ZEB188,5.022,0.20855,1.0,1.0
ACTB189,72.554,0.39848,0.7392637065366754,1.0
BRCA189,114.94,-0.05641,1.0,1.0
CDK189,24.959,-0.22213,1.0,1.0
EGFR189,16.176,4.49335,5.444593514005916e-10,3.1111962937176665e-07
FOX189,25.955,-0.35407,0.8154050549125598,1.0
GATA189,135.575,-0.34806,0.472121113034116,1.0
HIF189,1.054,-0.13709,1.0,1.0
IL189,103.272,0.06488,1.0,1.0
JAK189,120.828,-0.1206,0.602411369371117,1.0
KRAS189,10.531,0.02237,1.0,1.0
LDH189,2.913,-0.15778,1.0,1.0
MYC189,95.863,-0.38698,0.34275380214360834,1.0
NFK189,197.296,0.16814,0.5928009238020665,1.0
PTEN189,1.789,-0.15178,0.6616461141546269,1.0
RAS189,8.171,0.07731,1.0,1.0
STAT189,26.231,-0.10891,1.0,1.0
TP189,160.547,-0.14165,0.4507661049338088,1.0
VEGF189,35.879,0.47707,0.18994558716404492,1.0
WNT189,9.676,0.75307,0.2024166143613891,1.0
ZEB189,51.617,-0.32335,0.4532325839685211,1.0
ACTB190,1.289,-0.33904,0.39695465354001785,1.0
BRCA190,1064.212,0.28872,0.22712671590450764,1.0
CDK190,331.401,-0.22723,0.9921334236159081,1.0
EGFR190,45.363,-0.56181,0.2611933589037776,1.0
FOX190,25.659,-0.0377,0.4143916981759965,1.0
GATA190,257.018,-0.64581,0.16802223494912444,1.0
HIF190,46.532,0.5631,0.382435270129662,1.0
IL190,76.194,0.50896,0.47725965941889403,1.0
JAK190,28.116,-0.12497,0.8308201456212135,1.0
KRAS190,10.559,0.33806,0.7237132825762208,1.0
LDH190,37.246,0.33645,0.5203245575231928,1.0
MYC190,17.994,0.26361,0.5330054333052416,1.0
NFK190,80.204,0.29969,0.31558674769789125,1.0
PTEN190,69.541,0.12711,0.8562343014182024,1.0
RAS190,215.906,0.11187,0.6970535411894262,1.0
STAT190,3395.59,-0.04765,0.973585722686943,1.0
TP190,524.719,0.42134,0.5603489334086275,1.0
VEGF190,263.02,0.00792,1.0,1.0
WNT190,15.901,-0.05955,1.0,1.0
ZEB190,920.967,0.67611,0.08589019176649888,1.0
ACTB191,3.191,0.13994,0.528066676012122,1.0
BRCA191,92.058,0.10489,0.7722832142926774,1.0
CDK191,35.304,-0.53717,0.33756962024003306,1.0
EGFR191,4.061,-0.19614,0.5500327658332617,1.0
FOX191,5.57,0.2499,0.4069377021387846,1.0
GATA191,262.766,0.36239,0.3063557399622344,1.0
HIF191,21.796,0.17067,0.48029596824931714,1.0
IL191,425.939,0.01958,1.0,1.0
JAK191,8.43,-0.17429,0.40309754481388305,1.0
KRAS191,63.757,-0.0603,1.0,1.0
LDH191,376.17,0.06061,0.7381603158927185,1.0
MYC191,1405.138,0.05994,1.0,1.0
NFK191,39.431,-0.36869,0.27415570070456247,1.0
PTEN191,158.904,0.06993,1.0,1.0
RAS191,24.411,-0.15615,1.0,1.0
STAT191,233.004,-0.37223,0.3032206268517179,1.0
TP191,180.346,0.02797,1.0,1.0
VEGF191,0.453,-0.05881,0.43673583888490636,1.0
WNT191,4.938,-0.22384,0.9353938415903674,1.0
ZEB191,6.268,0.30737,0.5083284778010421,1.0
ACTB192,119.695,-0.10236,1.0,1.0
BRCA192,741.963,-0.01696,1.0,1.0
CDK192,16.684,0.01717,0.8723924737390039,1.0
EGFR192,1170.838,0.05089,0.4808581712510677,1.0
FOX192,3.516,0.17519,0.6333268823323581,1.0
GATA192,45.927,0.13999,0.8122731379709743,1.0
HIF192,36.428,-0.55597,0.5130312452053514,1.0
IL192,67.243,0.48408,0.5425585464064908,1.0
JAK192,2373.009,-0.11249,1.0,1.0
KRAS192,1157.153,-0.05454,1.0,1.0
LDH192,19.939,-0.01476,0.6922879441465647,1.0
MYC192,18.465,-0.12644,0.39814794455910224,1.0
NFK192,61.685,-0.37488,0.3320254789557754,1.0
PTEN192,291.312,-0.25604,0.8219369064839469,1.0
RAS192,141.333,0.10847,1.0,1.0
STAT192,19.364,-0.11153,0.7538621201045544,1.0
TP192,379.45,0.16734,0.5926051295237085,1.0
VEGF192,13.489,-0.12583,0.42279035602307624,1.0
WNT192,1350.905,0.46191,0.11586370188158512,1.0
ZEB192,158.676,-0.1604,0.9012026685142742,1.0
ACTB193,48.091,-0.42502,0.4740555459239728,1.0
BRCA193,226.131,-0.37486,0.508961169464995,1.0
CDK193,20.54,-0.53747,0.5220293134126464,1.0
EGFR193,205.039,0.1252,0.6490929703524762,1.0
FOX193,61.506,-0.13038,0.43417112220653103,1.0
GATA193,13.08,-0.30877,0.8181341252190342,1.0
HIF193,14.44,0.16802,0.5647639340361394,1.0
IL193,38.059,-0.28497,0.8949387161248966,1.0
JAK193,180.591,0.57548,0.25213452259521424,1.0
KRAS193,4264.834,0.21231,0.3234050375173842,1.0
LDH193,92.38,0.15492,0.3198891545777237,1.0
MYC193,119.771,-0.68567,0.22893384446117526,1.0
NFK193,1393.389,-0.45857,0.29134960663183446,1.0
PTEN193,21.674,-0.29326,0.3846687380475482,1.0
RAS193,160.641,0.41737,0.220298610304133,1.0
STAT193,7762.644,0.25269,0.5119009481994444,1.0
TP193,6.676,1.68609,0.03652043751053035,1.0
VEGF193,778.789,0.73501,0.08221653304822021,1.0
WNT193,11.01,0.06564,0.5143247082263241,1.0
ZEB193,5426.932,-0.09585,0.5459510136042812,1.0
ACTB194,11.027,0.07187,0.5762036577043214,1.0
BRCA194,18.371,0.15018,0.7475352317893116,1.0
CDK194,123.157,0.07282,0.3560074308762428,1.0
EGFR194,4.17,0.34822,0.7523295043786473,1.0
FOX194,171.159,-3.23685,4.429841295105873e-09,2.2149206475529365e-06
GATA194,11.008,0.19621,1.0,1.0
HIF194,36.19,2.21329,0.00027127928703159936,0.024113714402808833
IL194,81.344,0.13541,0.9046892163640193,1.0
JAK194,94.635,0.67218,0.20607753910513582,1.0
KRAS194,93.88,0.31412,0.24084817964850364,1.0
LDH194,98.177,0.57992,0.26168859053127497,1.0
MYC194,4.079,-0.13074,0.9896438743074857,1.0
NFK194,2540.903,-0.23177,0.4630902527590901,1.0
PTEN194,3.217,-0.32718,0.5597979698465555,1.0
RAS194,111.403,-0.14416,0.9280383807403135,1.0
STAT194,7.765,0.13718,0.9892638531752918,1.0
TP194,72.686,-0.46869,0.5810961526770153,1.0
VEGF194,107.876,0.08163,0.985483927952565,1.0
WNT194,31.062,0.20233,0.8385793055146533,1.0
ZEB194,695.793,0.10113,1.0,1.0
ACTB195,227.394,0.24121,0.403759759881179,1.0
BRCA195,16.509,0.37459,0.8646514314475309,1.0
CDK195,4.799,0.37391,0.5973094216663177,1.0
EGFR195,78.74,0.21107,0.9786637717168627,1.0
FOX195,29.622,-0.74246,0.2168002733415664,1.0
GATA195,16.735,-0.07314,1.0,1.0
HIF195,2.074,-0.08354,1.0,1.0
IL195,258.012,0.21846,0.46041706933460186,1.0
JAK195,593.369,0.01563,0.42661536733909267,1.0
KRAS195,109.103,0.05929,0.9318643173355131,1.0
LDH195,12408.701,-0.24809,0.5344983601579153,1.0
MYC195,381.147,-0.05344,1.0,1.0
NFK195,1.842,0.04277,0.5610547380169623,1.0
PTEN195,71.347,-0.15051,0.9462199564391964,1.0
RAS195,4.687,0.15514,0.6540153955668293,1.0
STAT195,107.852,-0.09079,1.0,1.0
TP195,2237.311,0.2165,0.7385010748509975,1.0
VEGF195,62.232,0.08575,1.0,1.0
WNT195,118.005,0.1691,0.48513944767237344,1.0
ZEB195,1248.532,-0.18194,0.7075729265824762,1.0
ACTB196,39.825,0.42435,0.2911573488633888,1.0
BRCA196,14.279,-0.01106,0.7645250557462929,1.0
CDK196,11.169,-0.14504,0.5977762551882683,1.0
EGFR196,3.066,0.29273,0.5043390795899513,1.0
FOX196,168.998,0.45662,0.21611533071461364,1.0
GATA196,393.257,0.18491,0.38132982086894246,1.0
HIF196,261.398,-0.61941,0.1257317113008232,1.0
IL196,0.863,0.3192,0.8938913758321745,1.0
JAK196,701.735,-0.04898,0.6772562475947784,1.0
KRAS196,360.273,-0.18088,0.6235439027082802,1.0
LDH196,4.574,0.37434,0.3236303980439553,1.0
MYC196,41.508,0.16218,0.8457085993971835,1.0
NFK196,11.936,0.34268,0.5939006990802512,1.0
PTEN196,29.77,-0.76803,0.2824207401227723,1.0
RAS196,23.857,-0.02292,1.0,1.0
STAT196,5229.056,0.55621,0.2430605896033487,1.0
TP196,35.277,0.36247,0.43474385682931854,1.0
VEGF196,10.573,-0.11602,1.0,1.0
WNT196,36.733,0.20887,0.6428318019935825,1.0
ZEB196,54.593,-0.03326,0.760667225388205,1.0
ACTB197,175.307,-0.2625,0.9531420562613317,1.0
BRCA197,4.39,0.08183,0.8607938584170114,1.0
CDK197,32.776,-0.00196,0.41114056251143477,1.0
EGFR197,183.702,-0.37805,0.2937298340582226,1.0
FOX197,534.574,0.49833,0.3798688271208585,1.0
GATA197,12.514,0.14765,0.3979317743600343,1.0
HIF197,14.132,0.01057,1.0,1.0
IL197,267.426,-0.16086,0.5102988226431543,1.0
JAK197,4.772,0.07414,0.8308808052371586,1.0
KRAS197,211.997,0.24895,0.9084949875214866,1.0
LDH197,125.666,-0.24784,0.8257439847006814,1.0
MYC197,689.739,0.1383,0.9856782267103008,1.0
NFK197,33.999,0.02001,1.0,1.0
PTEN197,538.674,0.1922,0.7692628006635112,1.0
RAS197,45.256,0.00546,1.0,1.0
STAT197,47.168,0.02129,1.0,1.0
TP197,2.721,0.07589,1.0,1.0
VEGF197,574.132,0.28502,0.832714606645166,1.0
WNT197,98.581,0.09162,0.9248601146786172,1.0
ZEB197,8.478,-0.33246,0.7767552809721048,1.0
ACTB198,27.798,-0.03186,0.44772049981346945,1.0
BRCA198,26.084,0.26599,0.4908942229177663,1.0
CDK198,320.159,0.29731,0.23322437926665018,1.0
EGFR198,539.819,0.02033,0.7787244597333914,1.0
FOX198,199.179,0.22982,0.3992006261642354,1.0
GATA198,55.055,0.2258,0.6021371005889727,1.0
HIF198,1390.459,0.12824,0.5883000273228581,1.0
IL198,112.594,-3.12149,2.7243417051355556e-08,1.0897366820542223e-05
JAK198,1433.166,0.00594,0.7132783370487958,1.0
KRAS198,870.735,0.28112,0.5106599850145269,1.0
LDH198,866.446,0.32593,0.46168265648824003,1.0
MYC198,276.672,0.05407,1.0,1.0
NFK198,55.268,-0.09921,0.8805812855604739,1.0
PTEN198,207.714,-0.26357,0.5767361468319502,1.0
RAS198,881.191,-0.00037,0.8489506469399944,1.0
STAT198,42.409,0.08309,0.8870407190687454,1.0
TP198,6.441,0.28284,0.348333495319186,1.0
VEGF198,163.526,-0.3152,0.7893532547906051,1.0
WNT198,14009.478,-0.23382,0.7317410843649342,1.0
ZEB198,22.306,-1.24672,0.08734531299370522,1.0
ACTB199,118.09,-0.05403,1.0,1.0
BRCA199,233.698,0.2068,0.8737267055430293,1.0
CDK199,7.995,-0.29976,0.5214934180473935,1.0
EGFR199,7.915,-0.05362,0.8024789317403944,1.0
FOX199,23.405,0.20068,0.8570284144783185,1.0
GATA199,43.31,0.1316,0.8106742039108417,1.0
HIF199,23042.174,0.40897,0.2116192643339682,1.0
IL199,6.862,0.15681,0.7362378357014691,1.0
JAK199,152.584,0.32426,0.7861409262965747,1.0
KRAS199,80.459,-0.24323,0.8256490870475095,1.0
LDH199,900.427,0.13216,1.0,1.0
MYC199,571.145,0.18111,1.0,1.0
NFK199,11.465,0.30246,0.9339428214238019,1.0
PTEN199,40.653,0.20696,0.9689424594073375,1.0
RAS199,284.296,-0.40566,0.6172160895897886,1.0
STAT199,63.88,-0.07016,1.0,1.0
TP199,32.68,0.24547,0.881017041454511,1.0
VEGF199,11.823,-0.55035,0.29332445321833306,1.0
WNT199,97.899,0.53889,0.4763774000200054,1.0
ZEB199,70.687,0.07791,0.5987437990886221,1.0
ACTB200,85.412,-0.53286,0.202127264466277,1.0
BRCA200,425.35,0.01162,0.4396783420631853,1.0
CDK200,16.752,0.09106,1.0,1.0
EGFR200,14.544,-0.00068,0.8705118313257263,1.0
FOX200,15.98,0.1822,0.9806246367846704,1.0
GATA200,4.264,0.40231,0.48375919701150155,1.0
HIF200,230.29,-0.05917,1.0,1.0
IL200,46.577,0.54826,0.4736230856808779,1.0
JAK200,11.052,-0.09841,0.5982501706756697,1.0
KRAS200,240.517,-0.05017,0.40261641800179887,1.0
LDH200,113.606,0.24594,0.44919370749995546,1.0
MYC200,9.675,-0.58652,0.638051643141822,1.0
NFK200,211.037,0.02337,1.0,1.0
PTEN200,23.816,-0.0051,0.5078295197086802,1.0
RAS200,144.391,0.06376,0.3948270875891067,1.0
STAT200,4.549,0.37766,0.9803940256062386,1.0
TP200,881.176,-0.11589,0.36732102762854035,1.0
VEGF200,36.188,-0.40726,0.22309644580041474,1.0
WNT200,0.184,0.06323,0.8000705453540014,1.0
ZEB200,977.689,-0.01248,1.0,1.0
